loss_kl,acc,auroc,loss_nll,loss_mse,mse_unobserved,loss,inference time
-0.4722644167333624,0.4987780239833159,0.4981517636268633,5363315.187043795,0.021198872952674426,0.0,5363314.766423358,0.03765108289509794
-0.14072945659613087,0.4986856969064999,0.49880011922955975,983678.0989963503,0.0038880555020359745,0.0,983677.9621350365,0.027024324793015083
-0.34503576877343395,0.4992287973583594,0.49985604221133095,522819.53444343066,0.0020664802507708107,0.0,522819.18681569345,0.027343036484544295
-0.32264284343615063,0.5000325860271115,0.5002737901161401,346559.04790145985,0.0013697985194310763,0.0,346558.724794708,0.027371035875195134
-0.32969070383667076,0.49988051790059074,0.4999742920149387,305596.48540145985,0.0012078911569955194,0.0,305596.15693430655,0.027786682992085924
-0.33476019057914286,0.49967413972888425,0.5002123584711117,272684.9588275548,0.0010778060918809832,0.0,272684.62408759125,0.02847783756952216
-0.3524070071042889,0.49934827945776855,0.5004241457517836,250124.68373631386,0.0009886350548132764,0.0,250124.33188868614,0.028537710217663843
-0.3566926324019467,0.499636122697254,0.5005144178361357,232750.70175638687,0.0009199631830378279,0.0,232750.34546076643,0.028768753483347648
-0.3550393074533365,0.49960353667014257,0.5005680255916387,215609.02737226276,0.0008522095417868972,0.0,215608.67153284673,0.029125988048358555
-0.35385941436691004,0.49977189781021897,0.5003660417770839,205469.13138686132,0.0008121309071153838,0.0,205468.77691605838,0.02920670752977803
-0.35404058116195847,0.4990550052137644,0.5002745390916539,198655.83941605838,0.0007852008982636307,0.0,198655.48562956206,0.029585431091976862
-0.348378003513726,0.4996958637469586,0.5004761082451193,191394.7657390511,0.0007565010039061035,0.0,191394.4178832117,0.029840089978962918
-0.34021686985544913,0.49932112443517557,0.5003747458931971,187538.49657846717,0.000741258834192978,0.0,187538.15590784673,0.030065416419593087
-0.3328876153831064,0.4993591414668057,0.5004028845417618,184654.82299270073,0.0007298609155169042,0.0,184654.49019160584,0.02970889188947469
-0.327819287776947,0.49914733229058045,0.5005948106134098,181415.20375228103,0.0007170560960080067,0.0,181414.87557025548,0.029868804625351065
-0.3136770235796044,0.4990875912408759,0.500317091198384,178887.03375912408,0.0007070633281110684,0.0,178886.72034671533,0.030240413916372035
-0.334681416297481,0.49915276329509906,0.5004149579743808,176591.52623175184,0.0006979901817742817,0.0,176591.1914917883,0.029839714078137475
-0.32259392107490203,0.4993917274939172,0.5005571737986072,170190.03564096717,0.0006726878477654753,0.0,170189.71333257298,0.029999957467517713
-0.32052508127080265,0.49925595238095244,0.5007258755240507,167671.5399178832,0.0006627333210271368,0.0,167671.21892107665,0.030618714590142242
-0.3114854556365605,0.49864767987486963,0.5007531785396312,175137.4490191606,0.0006922428321134109,0.0,175137.137602646,0.03072748915122373
-0.32611027164180784,0.4993700034758429,0.5005417910699234,161599.08245894162,0.0006387315052782396,0.0,161598.75627281022,0.03068452855966387
-0.3174352321746576,0.4991201772679874,0.5006264264734173,163922.2647696168,0.0006479140433540609,0.0,163921.94690921533,0.030669142730044622
-0.3229439734977527,0.4990604362182829,0.5005103004249891,160341.00484717154,0.0006337588736668474,0.0,160340.68242472628,0.030676833034431847
-0.3037058601196665,0.4992831074035454,0.5004742084734155,163039.76733576643,0.0006444259129471425,0.0,163039.4631044708,0.031303421424253144
-0.3054070529276437,0.49979362182829334,0.5003942679795224,156239.42997262772,0.0006175471132410431,0.0,156239.1248859489,0.03115018962943641
-0.31093421643667846,0.4998913799096281,0.5007346413640004,157460.38611998176,0.0006223730290441155,0.0,157460.0748745438,0.031164560874883274
-0.2978382550016807,0.49854449078901636,0.5003905335401497,154609.7221145073,0.000611105573280327,0.0,154609.42427007298,0.031033329720044658
-0.3031235818010177,0.4991907803267293,0.5001391157354819,153026.30172217154,0.0006048470059151415,0.0,153025.99777600364,0.03122975356387396
-0.30129874057143274,0.49932112443517557,0.5000767173452838,159248.06666286496,0.0006294389568476591,0.0,159247.7658531022,0.03128161221525095
-0.2952421220549702,0.4997338807785888,0.500128842370693,156708.13047445254,0.0006193996891022463,0.0,156707.83491104015,0.031514494958585194
-0.30454044685746634,0.4999674139728884,0.5004483518281551,149605.26727874088,0.0005913251351537931,0.0,149604.9631044708,0.031630757951388394
-0.2997843795014124,0.49960896767466106,0.49995945503999656,158203.96013914235,0.0006253120540828192,0.0,158203.66041286496,0.031587162157044796
-0.28547851763067456,0.49976646680570047,0.500463298671058,153716.81352645985,0.0006075762998292317,0.0,153716.528227646,0.03091011256197073
-0.2876865239474025,0.49971215676051434,0.500083705741895,148160.52412180658,0.0005856146827768399,0.0,148160.23625684305,0.03161601776624248
-0.2774591300174268,0.4999674139728884,0.5005450944943546,143260.7713845803,0.0005662480718031335,0.0,143260.49292883213,0.03292274997182136
-0.27150533723570136,0.5002118091762253,0.5002458409375014,143617.67831888687,0.0005676587735537277,0.0,143617.40653512772,0.031682881125568475
-0.2661890785624511,0.500054310045186,0.5004643719494604,146523.6053832117,0.0005791446480417393,0.0,146523.3391879562,0.03193313013898195
-0.2765152020393497,0.5001031890858533,0.5003290260852561,141052.10504105838,0.0005575181630841137,0.0,141051.82841012772,0.03177965296445972
-0.2769444668597549,0.5003149982620785,0.5009324255409651,156314.38110173357,0.0006178433658048701,0.0,156314.1035013686,0.03235926245250841
-0.26819269663661066,0.5002118091762253,0.5003008231118532,140718.9924156022,0.0005562015176907073,0.0,140718.72393932482,0.032126938339567535
-0.27047153676513336,0.4999782759819256,0.5006514583717565,135349.71481523724,0.0005349790782371985,0.0,135349.44428604015,0.03202881430187365
-0.26496504823656847,0.5007983576642335,0.5006055159673093,140919.60435675184,0.0005569944521888111,0.0,140919.3397582117,0.031878634960982054
-0.27542081072817753,0.49987508689607224,0.5001933350266556,143379.91269388687,0.0005667189802773923,0.0,143379.63731751824,0.03165199460774443
-0.260766455726902,0.5007874956551963,0.5000724470279204,135488.66463275548,0.0005355282887615889,0.0,135488.4033416971,0.03201531841807122
-0.2596303628091394,0.5000380170316301,0.5001408877790402,135150.99908759125,0.0005341936376567822,0.0,135150.7390510949,0.03183047266772194
-0.2624495301368463,0.5004996524157108,0.500415463323034,131446.76043567518,0.0005195523779176474,0.0,131446.4978330292,0.03184276775722086
-0.26038571158899876,0.5000814650677788,0.5004523791306227,137556.7779995438,0.0005437026503937741,0.0,137556.5174498175,0.032285667683956396
-0.2663596952266067,0.500081465067779,0.5001728603800516,133527.74823220802,0.0005277776232424335,0.0,133527.48203695254,0.03200477753242437
-0.2435416384552517,0.5004399113660063,0.5007659938810143,127967.3516765511,0.0005057997806983436,0.0,127967.10846259125,0.032081525691234285
-0.24173235849742472,0.500564824469934,0.5006508299358098,150101.0867928832,0.0005932848889509855,0.0,150100.84489051095,0.032368071757963975
-0.26789865876636365,0.49967957073340297,0.49978057499329476,161006.17638001824,0.00063638801004119,0.0,161005.90835994526,0.03257319526950808
-0.2976288003643064,0.5004344803614875,0.500198393526095,141002.28090784673,0.0005573212333961669,0.0,141001.9835196168,0.032015962322262954
-0.2711767673927502,0.49951120959332634,0.5001796934845344,142305.80149406934,0.0005624734896004037,0.0,142305.5302805657,0.03193119494584355
-0.25460701147570225,0.49988051790059096,0.5006970557957202,132825.76391423357,0.0005250029825863775,0.0,132825.50883895985,0.03211871724929253
-0.24749471551745478,0.49992939694125826,0.5008133028608924,128147.78689552919,0.00050651295944185,0.0,128147.53980383211,0.03214804795536682
-0.2526241565925361,0.5001031890858533,0.5003639236305223,127911.55075273722,0.0005055792201871229,0.0,127911.2983006387,0.03206747291732009
-0.24096932093592455,0.4998913799096281,0.5005073202825674,128745.33211678833,0.0005088747937035114,0.0,128745.09044251825,0.032046359820957604
-0.23391202657762236,0.5003421532846716,0.5007465739839826,132111.1288207117,0.0005221783398501031,0.0,132110.89478786496,0.03256792395654386
-0.24130905957987708,0.499891379909628,0.5010183455324042,134617.2050638686,0.0005320837794731704,0.0,134616.9637887774,0.03183829175294751
-0.23691319157607363,0.499934827945777,0.5009469890151075,134218.80907846717,0.0005305090933582698,0.0,134218.57230839416,0.03203112539583749
-0.23891293143268919,0.499945689954814,0.500335689050147,122884.58570939781,0.0004857097989046797,0.0,122884.34700045621,0.033977454596192294
-0.22775857563871538,0.5006462895377128,0.5002959848620067,124694.08884580292,0.0004928619796274244,0.0,124693.86085766423,0.03138991516001903
-0.22169528749302356,0.500054310045186,0.5004019465698055,121842.44343065693,0.0004815906570904827,0.0,121842.22148722627,0.03297208521487939
-0.231660353985146,0.5001574991310392,0.5007453555542754,125530.96869297445,0.0004961698115922266,0.0,125530.73705520073,0.03217824358139595
-0.23477592574853967,0.5000162930135558,0.5004041501577841,122023.41674270073,0.00048230596062604907,0.0,122023.18191149634,0.03193251755985901
-0.21244176210713211,0.5002715502259297,0.5004789820455539,122426.26311587592,0.00048389824074998936,0.0,122426.05086678833,0.032328863213532164
-0.24703330399781248,0.5001140510948905,0.5006453569211742,148239.07635720802,0.0005859251734868616,0.0,148238.82960766423,0.03196244344224025
-0.26367850960606204,0.5007820646506779,0.5010353976435116,128891.32190921533,0.0005094518334380466,0.0,128891.0581660584,0.03174316970101238
-0.24397220380984955,0.4996198296836982,0.5005085466330219,123181.36102874088,0.00048688281774452894,0.0,123181.11741560219,0.03241994955243856
-0.2410007169211868,0.49976103580118175,0.5011362725731628,122600.68470574818,0.00048458765717189294,0.0,122600.44400091241,0.032419074190794116
-0.23933078783707026,0.500510514424748,0.50119120029738,120105.44502737226,0.00047472504670323845,0.0,120105.20569114963,0.031899795044947714
-0.2526474654892065,0.500374739311783,0.500736697196541,117631.89997718978,0.00046494819205186337,0.0,117631.6473540146,0.032168853021886226
-0.261451421645436,0.4993319864442128,0.4999565290863265,141968.59968065695,0.0005611406724617892,0.0,141968.3381044708,0.03189114062455449
-0.24390324264982322,0.49952207160236356,0.5005931514802534,119870.79294023722,0.00047379756795861046,0.0,119870.54904197081,0.03222054112566649
-0.23995211959755333,0.49996741397288846,0.5004039089919597,112310.97279881386,0.00044391686152020997,0.0,112310.73283531022,0.0325496736234122
-0.22526057075409994,0.4996578467153285,0.5004083500387274,112706.08217381386,0.0004454785579795113,0.0,112705.85703695256,0.032395178384154386
-0.21945304407255492,0.499717587765033,0.5003774477071561,114709.80485857664,0.00045339840597704217,0.0,114709.58525319344,0.03222316373003661
-0.21542947266223658,0.5000217240180744,0.5005394317821007,109863.00667198905,0.0004342411059281197,0.0,109862.7911154197,0.03147062419974891
-0.22729757145373491,0.5000217240180744,0.5003564222072432,112812.09854014599,0.00044589759216875,0.0,112811.87100821167,0.031772098402037235
-0.23338920378336941,0.5003041362530413,0.5008515637239378,122141.96487226278,0.000482774530384472,0.0,122141.73078239051,0.03205923094366589
-0.2407115416152634,0.5002661192214112,0.5002991817879338,114297.48825273722,0.00045176869917688145,0.0,114297.24726277373,0.032146697496845775
-0.24355458560651236,0.5004616353840805,0.5004720643051146,109787.27429288322,0.000433941767933391,0.0,109787.03045164233,0.032069522969044036
-0.23389559146696634,0.49978275981925613,0.5006884642915206,109288.35538321167,0.0004319697597240825,0.0,109288.12135036496,0.03268108402725554
-0.22452371670816937,0.4998968109141467,0.5002696449660272,119081.40573677007,0.0004706774658972166,0.0,119081.18105611314,0.03187250742947098
-0.21768661724389904,0.49965241571080987,0.5008838669990693,118012.17301551095,0.00046645124875396545,0.0,118011.95523494526,0.03211309265916365
-0.21861667256720746,0.5004670663885993,0.5000466056811297,110824.861770073,0.000438042902974004,0.0,110824.64319114963,0.032413788955577096
-0.2228109756090345,0.4997556047966632,0.5007136010223392,105853.359375,0.00041839269832809914,0.0,105853.13674726278,0.032596462834490476
