loss_kl,acc,auroc,loss_nll,loss_mse,mse_unobserved,loss,inference time
-1.702625394302563,0.5005811174834898,0.4997321086697128,4942065.5830291975,0.0195338547188979,0.0,4942063.885036496,0.02843053845593529
-0.5611252351833956,0.5007874956551963,0.5000436602286926,1431853.0392335767,0.005659497808665037,0.0,1431852.4726277373,0.02556667710742811
-0.38014618671723527,0.5007874956551963,0.5004989574395374,1283902.2472627738,0.005074712118120306,0.0,1283901.8722627738,0.025923283430781676
-0.4990580797630505,0.5009504257907542,0.501582608884316,1002185.1637773722,0.003961205881863941,0.0,1002184.6687956204,0.02708132249595475
-0.4624062217500088,0.5018302485227668,0.501903033327859,517027.7098540146,0.002043587645944072,0.0,517027.24863138684,0.02619272775023523
-0.16604781270462232,0.5021343847758082,0.5018583568663837,405100.9057937956,0.0016011892355652186,0.0,405100.7401916058,0.026833708268882584
-0.10681385628498384,0.5021343847758081,0.5018416280813257,364163.99452554743,0.001439383281496809,0.0,364163.88754562044,0.027360957904453694
-0.07820005861729601,0.5021343847758082,0.5018008917090707,343476.4868841241,0.001357614493548163,0.0,343476.4101277372,0.026702369216584813
-0.06059906713283845,0.5021343847758082,0.501989451399716,315661.9571167883,0.0012476756454132714,0.0,315661.8948448905,0.027299299727391153
-0.04759672825245091,0.5021343847758082,0.5018686144831387,295871.44958941604,0.0011694522933137135,0.0,295871.40100364963,0.026993704538275726
-0.038323816047967786,0.502134384775808,0.5022652042404953,286772.38036040147,0.0011334876027672015,0.0,286772.3476277372,0.02827368513511045
-0.03241553478432398,0.5021343847758082,0.5023222204955611,273015.55212135037,0.0010791127837643734,0.0,273015.52087135037,0.027700599962777465
-0.027011318064301553,0.5021343847758082,0.502007004636305,270960.02440693433,0.001070988172474895,0.0,270959.99315693433,0.0280638141353635
-0.022937247475242093,0.5021343847758081,0.5024128665355208,262672.3192290146,0.0010382304495764746,0.0,262672.29356751824,0.027968864371306704
-0.019588367075380617,0.5021343847758082,0.5023107386248743,253640.1247718978,0.0010025300732201957,0.0,253640.10321624088,0.028057335066969377
-0.017312759207221712,0.5021343847758081,0.5024035579314883,253799.7794251825,0.001003161117342729,0.0,253799.75775547445,0.028216713536394773
-0.015396808817928289,0.5021343847758082,0.5022018971488058,245389.00079835765,0.0009699169317783829,0.0,245388.9861998175,0.028085207417063468
-0.01369036783729374,0.5021343847758082,0.5021209085455308,241770.4530109489,0.0009556143722211412,0.0,241770.4414917883,0.027983660245463796
-0.012392686435232197,0.502134384775808,0.5021704490942057,237779.04550638687,0.000939838062244447,0.0,237779.0335310219,0.028747659530082757
-0.01129703789976609,0.5021343847758081,0.5024899188377702,236072.52885492702,0.0009330929355546288,0.0,236072.51687956206,0.02908681082899553
